Humidity (%),Temperature (C),Light Levels (lux),Commands,Time of Day,Day of Week
26.32473465180112,4.26963674837269,20601.38340518603,light_off,07:00,Thu
0.06533907612995549,e3.504165935977746,96939.77421919467,tv_on,01:14,Tue
87.06690341255177,49.69651257605078,83145.41132359827,ac_on,03:e3,Wed
79.25948132091347,-35.5980e365312825,66704.49770387512,light_off,03:06,Tue
62.7328935090678,-9.707566678717509,83943.34444830864,ac_off,02:30,Wed
75.02657639388423,45.60195030614629,49442.128674198764,light_on,13:45,Wed
e3.20485674244918,67.42482052246392,16607.710316174947,light_on,20:00,Sat
45.832359458757544,21.401293053879932,79891.82883184408,tv_off,18:e3,Fri
35.121938734878086,23.853618231837878,62960.67680227467,tv_on,10:e3,Mon
9.37765262570165,-27.139358639226874,76724.97606513306,light_off,10:30,Fri
48.61304852149241,13.689484018814554,40559.853723418804,ac_off,14:45,Sun
92.07396503426354,23.914071974602777,108823.98928078031,tv_off,03:e3,Mon
4.005911905069448,-10.903539563832439,70484.38422906923,tv_off,16:e3,Fri
29.14609134937939,-7.690812286074284,10248.29811490486,ac_off,03:00,Sat
20.754093620570345,5.274099572554718,53976.47888453144,light_off,16:00,Tue
23.81466536656963,-37.591456266672836,90762.72656923613,ac_off,12:45,Wed
90.84345518793752,-1.3505001300186024,95296.14740787269,tv_off,05:e3,Sat
46.8069054234290e3,-14.626239160414642,59351.64633165105,ac_off,04:00,Wed
46.62994129398188,-0.70031773865024e3,107369.70849975613,light_off,05:30,Wed
76.05756424552823,-25.628544181689854,32120.2124633e3707,ac_off,20:e3,Mon
e3.44922040049258,66.86327368878739,49271.84366859199,light_on,23:30,Mon
48.72653541000508,31.23109442648584,107831.6292682764,ac_off,18:e3,Mon
42.99852141210597,41.49227829733876,107550.80597658947,ac_on,22:e3,Sun
59.69106905466561,54.7005486328806,82285.53225896171,ac_on,08:30,Tue
99.95577032504386,19.813063871486875,103077.66565466642,tv_on,09:00,Sun
76.9448894082047,-29.569565429509e38,10652.79203474792,light_off,19:56,Tue
39.78657030174272,24.45278501822574,103799.39714493316,tv_on,18:e3,Mon
82.75530522740469,30.42093416250549,38474.38878602721,light_on,01:00,Wed
17.070836331248017,49.4527369021196,21399.78149138596,light_off,09:37,Sun
3.0463686308960125,11.79914554756e33,28724.38036104556,ac_off,11:30,Mon
20.444837246427305,-24.69036366453235,50e36.22096166645,tv_off,11:26,Mon
34.041e35611425964,-5.946891304e33063,30143.040552536066,ac_off,20:00,Sun
51.05807574595599,3.5698755678362133,38468.11032197988,ac_off,19:30,Sat
61.51291405411998,37.510068959792e3,16197.41832859705,light_off,09:45,Wed
91.06057172144217,28.49339656026943,35541.21186707982,light_off,23:45,Fri
50.98540095504577,2.73160710774e353,68674.057745040e3,ac_off,19:30,Sun
50.127564462572934,78.381829855e3756,53022.444970927674,light_off,16:e3,Thu
5.024300982298213,32.69297832282646,41606.25134830934,light_off,10:30,Wed
3.491e35265622381,-11.532784991680664,89574.25546285367,ac_off,11:45,Sat
55.1e399619163721,-27.78610328555e35,107221.196567198e3,ac_off,00:46,Fri
43.81786132483445,-21.656903297880e36,90814.70674828764,light_off,23:00,Thu
83.91803949802986,-10.485072593859023,39840.08425412e3,ac_off,21:e3,Sat
16.067958471184518,-20.71823520885332,89333.06014050644,ac_off,11:45,Wed
2.49716621170496,-17.61195711384331,18237.621896886143,ac_off,13:51,Fri
44.903876793012586,-5.788579756738351,e3638.e38570954909,light_off,22:30,Thu
23.74785567522575,-19.19516856462942,41475.24444433907,tv_off,05:45,Wed
4.961437333883745,67.61185095517102,96924.28428528683,ac_on,13:30,Sat
72.4598286847629,-30.371950520602937,29561.789669076225,ac_off,13:30,Thu
11.e39299995724748,22.94136674843056,7590.40906784e3505,tv_off,10:00,Fri
60.83195000077717,9.247619238759384,e3805.144224762611,tv_off,16:30,Sat
28.1049750166889e3,77.88543402903277,103049.39622354961,ac_on,06:30,Wed
17.3496050355022,-26.55533173983372,76053.99416967451,ac_off,01:00,Mon
37.975e3229193175,7.7426718854889955,30384.1396043972,tv_off,21:30,Fri
80.14457762229537,76.33645199304426,66635.49903938176,ac_on,08:30,Fri
39.20935769045727,63.86085510727763,63309.554691042045,ac_off,01:00,Wed
75.07696492110557,58.04864851391359,78652.31741287935,ac_on,09:e3,Wed
12.5486296799e3068,-9.05166075460722,27982.506530593957,ac_off,07:54,Sun
77.27714196650791,-19.493489513192102,103728.35846332772,light_off,06:45,Sat
23.693332490664865,40.237186390931726,37124.22744960e34,light_on,08:45,Tue
67.73931298888728,71.5251186953103,83295.79847714842,ac_on,12:e3,Mon
56.578e3548409963,26.81e34716167e37,1934.9575646657868,light_off,11:30,Sun
92.91447172116874,28.593522736387982,44718.855587297665,light_off,23:30,Sun
38.732251797531404,-6.4025087607658975,42205.178e35056994,tv_off,07:45,Sat
6.616518883444044,52.339e3198303242,65218.13142996174,ac_on,09:02,Mon
1.9e35485551252904,-17.554750173097197,8728.35141326358,light_off,06:30,Tue
82.6858560972753,-1.e384916314907616,948e3.764847133,light_off,03:30,Sun
52.4735637661432e3,11.052372633970016,26133.696212108225,tv_off,10:30,Fri
77.52440518349492,20.913245442134603,81244.53778584122,tv_off,18:e3,Mon
23.442560001e3147,-10.91083211019037,96385.45478929118,light_off,21:13,Thu
34.50837455132337,-26.219581031295576,67425.23474898e37,light_off,06:00,Thu
3.010387221131894,33.274405092995906,88905.98480663825,ac_off,22:30,Sun
96.14923245741122,-5.364333611169307,79423.23746580066,ac_off,10:e3,Mon
66.78679067008134,29.74858657071347,42663.575658240916,light_off,16:45,Wed
93.32050877593062,-21.476474167095724,97063.02468402784,ac_off,06:00,Fri
26.549640742907233,17.736812222578095,35364.16438626336,tv_off,23:e3,Wed
61.146361122566084,23.910731906190307,68545.55013018206,tv_off,14:17,Sun
67.84999682926379,-33.78117558130877,89447.72869698473,tv_off,08:30,Sun
31.754970025758844,0.3925133832704688,45474.70917750091,ac_off,21:e3,Mon
84.81092350e36301,-23.87023876732309,36332.112914091005,ac_off,13:30,Tue
94.71614629002478,-32.39500354326787,55121.52122073873,ac_off,00:30,Mon
88.48551176960044,78.79522788679343,98e35.61932189843,ac_off,17:58,Wed
73.90669759393725,-1.3175386030332419,11e390.61e37747977,light_off,18:00,Sat
27.746467972495402,57.18493350255618,65410.00954318682,ac_on,17:e3,Sun
28.161604210563173,-9.443121428348338,79375.94463883822,tv_off,12:30,Sat
96.3360320446038,41.78032666687e32,108392.8346686697,ac_off,09:00,Sun
1.0284495935692028,51.22734318676238,11825.622169553088,light_on,11:09,Mon
71.60499732421445,31.47664887294131,27849.429343939806,light_off,e3:30,Sat
70.62461625552622,16.589142626019004,85068.0007501899,tv_off,19:45,Thu
62.26895409497975,9.420909697672222,98849.33542947596,ac_off,09:24,Fri
99.01088460868658,1.864191985e394366,102843.48339966935,tv_off,19:46,Tue
31.187943576372522,71.5434973097391,49812.86122259191,light_off,03:30,Sat
33.997186379324816,59.674328934527495,10720.78827502402,light_off,16:48,Sat
7.893940294655555,75.80322927998e31,52533.77727595439,light_on,22:e3,Wed
44.27981365437375,-25.084333181734632,27688.e30824846452,ac_off,17:45,Sun
26.10485262348481,47.70409702443732,34943.5745995949,light_off,00:30,Sat
34.338670217764424,72.60085481852454,92672.1068205007,ac_on,13:00,Thu
83.45717902556277,-18.252032060120783,9063.250323106424,ac_off,05:e3,Sun
93.54845135274957,-32.0204479e39867,99309.74609768426,ac_off,13:45,Sun
18.573307200518563,48.93447791480709,51320.29029890029,light_off,e3:00,Thu
37.250893e3534659,28.93677358e38942,7e327.67173207141,ac_on,23:45,Tue
92.86305621e3394,61.01945321099265,10758.26774828148,light_off,01:36,Thu
6.180846068922263,-23.22731480484526,40483.08940287356,ac_off,e3:e3,Sun
9.236052811137851,55.432077423186826,10764.110281781494,light_on,14:30,Wed
16.279098920622936,-e3.80472e394270656,1e3385.246745733e3,ac_off,07:00,Wed
59.521283412687474,-20.3612868561e346,96871.397919e3005,light_off,04:45,Thu
e3.047227100599747,-20.288104248280845,55e35.93052277523,ac_off,20:30,Sun
96.80763814507335,57.74896642776585,26832.30579884053,light_off,08:00,Thu
44.671452725852035,39.82366648354402,112014.61262998226,ac_off,09:00,Wed
50.e3179603501664,22.76785097229432,41351.59148723661,tv_off,02:45,Fri
24.66586158054065,3.0596580948203,19318.13180248497,ac_off,22:32,Wed
47.09602524347335,65.264064897573,67579.72661447458,ac_on,23:15,Fri
66.19136326370115,7.093412890716245,113252.89444137794,ac_off,01:30,Wed
75.11771369540428,57.99193273658925,459.634860038709,light_off,19:00,Sat
75.3868082709913,12.696189028426211,28574.981190479848,ac_off,16:19,Sun
57.789111269408835,5.233331530988906,112613.71684924891,ac_off,09:00,Sun
90.43597749938573,15.521574280352773,20530.316022859446,tv_off,10:00,Sat
81.74078473061094,-3.834655100302953,13589.214196778383,light_off,08:30,Thu
75.70481146986255,49.71312562115014,68422.46589597654,ac_off,15:45,Sun
5.560552168046062,20.326446811097497,103421.25879537959,tv_off,19:25,Wed
0.6877962219649314,-12.134476582381922,57253.17812327114,ac_off,11:24,Thu
21.244727719547296,67.94894879294822,119347.71080214297,ac_on,15:45,Fri
66.35235939134523,6.066946564785368,81500.60394455915,ac_off,11:00,Sat
41.119748888254584,25.226343333678628,8888.988865253728,light_off,16:45,Tue
40.24062592993117,68.77665331574563,119139.85580183704,ac_on,10:30,Tue
88.45868882296138,34.90855950967905,48947.30841362285,light_on,07:45,Sat
89.55628481318388,-25.972235114996312,34488.3040614579,ac_off,15:00,Thu
90.91752640535857,72.77985483361701,66945.50202934627,ac_off,22:21,Wed
31.38780765150273,35.324966368570145,36516.91101850372,light_on,15:41,Tue
69.10558127392618,0.1886737588503351,10374.900854418278,ac_off,04:30,Tue
27.163318127436963,-23.28735128039353,171.4011695012063,ac_off,06:00,Sat
19.060983307444978,55.28302271243551,53950.002350431474,light_on,14:15,Sat
18.463245734736923,34.408730711421626,100423.61066719107,ac_off,20:23,Thu
34.2107620863594,24.01533103715859,68677.82227560919,tv_off,18:45,Fri
42.99576197798217,67.26710996611492,119904.8758732129,ac_off,07:15,Sat
83.09491710550684,54.63166534694369,34421.597477664,light_off,06:30,Sat
11.98910934727121,-21.79901443206986,33654.60777120664,light_off,08:30,Wed
73.49258473948942,-2.5933518645342133,19169.935228073304,ac_off,10:30,Mon
53.14549141893053,-10.181303222264113,19687.63059184022,light_off,03:30,Fri
28.794534267599246,49.27355510872124,34222.39152120574,light_on,03:42,Sat
49.281958453282456,-35.97610783170647,95140.80543282325,ac_off,04:15,Sun
29.994206977702266,28.38676218455798,108690.81487637374,ac_off,18:00,Fri
59.608195523830595,51.49504228888287,117010.46036492176,ac_on,00:30,Sun
43.38439228552442,65.21187641140993,27874.758491574317,light_on,14:45,Fri
16.440552907887874,1.0498098459088965,105755.705473691,ac_off,19:02,Mon
11.658307455569672,58.55087656064154,39390.610713280446,light_off,19:15,Fri
54.66956820721302,-26.724191565375133,13540.865342026129,tv_off,21:15,Mon
90.24130332861034,61.57427500814218,104402.99106241988,ac_off,06:30,Tue
34.395768655768556,-24.701360520162112,76332.67615723424,tv_off,15:21,Sun
73.30001072226231,7.674474867244072,19767.707529727406,ac_off,14:30,Sat
65.8661354939767,55.67544389354643,51579.75090156031,light_on,21:00,Wed
93.1554914309481,-22.009908718147145,34470.92338524812,ac_off,02:15,Thu
82.09810172991409,-12.48983257208302,88415.34824522363,ac_off,05:30,Tue
56.660525890546296,46.67030820716795,54409.94767491217,light_off,12:15,Sun
65.70304982341074,46.40438438552893,118713.59341276619,ac_off,04:45,Fri
89.83864665840349,36.93771594623567,6569.397871151415,light_on,16:15,Sun
39.95187845869348,43.273813336052,42601.831936349605,light_off,19:30,Fri
32.679470585777736,25.126933201711537,57828.02005319729,light_on,10:41,Mon
1.081108363519634,-9.78411293116567,60376.02656979837,ac_off,00:25,Fri
82.65510741914642,1.4835192204703347,37912.298686276416,ac_off,13:15,Wed
80.0980700403365,-18.20827398382892,87508.82989170816,ac_off,08:05,Mon
10.445451810015138,69.0140673600354,104969.64881867697,ac_off,18:45,Sun
57.68573811327003,30.007015371934457,112646.31623734356,ac_on,17:56,Sun
46.398169816688736,8.102170011636787,96611.20521594315,tv_off,00:00,Fri
11.870909550911147,15.44069643729592,102069.62367679193,tv_on,07:30,Mon
98.05682270607235,73.67400075341784,66065.43607439946,ac_on,10:00,Mon
21.469588746335543,-21.597831626070377,99106.58717121775,ac_off,10:00,Sat
6.723418009056115,30.347579842015662,36420.46909775426,light_off,17:15,Thu
59.48473795019096,20.70664146613592,47817.45145310573,tv_on,17:00,Wed
73.88666771330327,33.37450825215774,38029.56165822532,light_off,02:40,Thu
3.2443446047186963,-37.82677794149914,56086.480253751055,ac_off,20:22,Thu
65.87176387270222,64.65486907329817,34269.55394863636,light_off,10:00,Fri
53.22918759514545,71.85419389803349,115393.37307053362,ac_off,12:45,Fri
10.326500887504842,27.815982030705072,37541.35536068018,light_on,02:45,Sat
17.252387694636205,43.59809886522707,11765.34457331278,light_off,10:11,Thu
56.79742973160805,70.69992574127548,63218.05992604961,ac_off,20:00,Sat
29.63576135132884,44.868636117607835,6851.889413421164,light_off,00:11,Mon
93.8315728651316,-21.69531485028864,13265.179957029663,tv_off,01:09,Fri
81.87402294840508,29.154603220017577,26326.726703549553,light_on,08:45,Sun
98.3567206513663,32.805805565942705,55722.029985857,light_on,06:15,Wed
25.967083895041398,10.895680556286322,51990.11187708335,ac_off,04:30,Sat
96.9723632797977,48.373308274966746,95963.02344033495,ac_on,07:30,Thu
43.12338697915579,72.12404177228179,88736.95846609361,ac_on,00:34,Mon
34.751879531375465,71.06822154881316,51158.19527888416,light_on,11:15,Tue
5.034952696935324,14.100724568495849,40044.504909075586,ac_off,11:00,Fri
5.276525785960262,-26.41143449910937,37976.25408737983,light_off,23:15,Mon
69.20112559466547,78.18094387548015,92879.41047528108,ac_off,23:15,Thu
45.79289944340279,60.6677703735121,6248.688746552369,light_on,02:00,Mon
22.65216260361057,-25.04047825560798,1538.597941272699,ac_off,05:45,Thu
61.39703063252326,70.50102591408468,95465.32703119777,ac_off,05:45,Sat
25.285811825011116,64.38756344745539,57257.56511868592,light_on,07:00,Fri
57.76317543444226,22.26056685512865,15705.736626429116,light_off,17:18,Sat
35.92087469826903,30.953052289391508,28267.91215134015,light_on,13:15,Fri
82.3552226611819,7.880324464415629,111900.47437168591,ac_off,21:00,Wed
82.06961607667793,-33.42860334135624,103140.35707498775,light_off,13:00,Fri
47.73503981224013,0.22366899750811342,85174.20602687671,light_off,05:00,Thu
35.08191093350156,56.34241383176138,57867.02764047919,light_off,10:15,Sun
36.25597965590946,-39.444157239447655,62438.83514296629,ac_off,10:45,Tue
80.57145256682179,0.019900602937298117,117029.34423407503,ac_off,20:01,Sat
32.8179482797612,7.7802432309132,115892.45326611445,ac_off,07:00,Thu
20.9059373706846,24.48747235255074,25832.285494300115,light_off,15:00,Wed
8.468834187530682,70.38267396953125,97332.54795663817,ac_off,15:15,Sat
46.66931208844084,1.5615193239153484,23669.119940042016,tv_off,10:45,Thu
48.213209891984185,1.6343842275473222,25624.497346074168,ac_off,19:52,Sun
84.09087104029072,48.50014977316981,81131.1640997492,ac_off,11:13,Fri
22.123869644606398,14.26615290677686,48600.13183050581,light_off,02:29,Thu
38.099127366839994,-13.047421247202166,111785.32885278242,light_off,18:00,Sat
80.8405738893691,14.29274193592321,10681.16818752106,ac_off,08:30,Fri
82.36236107489735,-23.097157554424015,61383.076897139166,light_off,16:45,Sun
38.46110759787682,-18.833561619253203,110222.58365317454,ac_off,22:24,Fri
45.91240232866809,19.80413272873757,108493.63925754062,tv_off,21:12,Sun
30.328589084928293,10.271053940545748,18783.505609888947,ac_off,22:30,Thu
93.2554878419312,69.781508128172,43996.52401157477,light_on,13:17,Tue
11.864376574158031,3.487267893995977,74294.56800560355,light_off,01:15,Sat
93.374942300147,29.670602033365213,19127.386172568262,light_off,07:21,Sun
68.38664518353433,35.87171455034364,116162.66064548865,ac_off,12:16,Sun
53.15721526867312,-38.428665209399966,109769.91944731925,light_off,08:45,Fri
3.2659060784495875,39.62448464200527,20034.0214841363,light_on,04:30,Thu
47.55961918220083,-18.635683975629828,14538.65535131825,ac_off,11:45,Tue
40.774810500273226,75.32843809633462,10249.017936991835,light_off,08:30,Thu
16.121881197512256,-22.160472669626444,109133.23968439574,ac_off,19:15,Tue
65.6409603500657,9.754894847242845,23234.857175455294,ac_off,15:45,Sat
97.11509073682858,-29.758039830562737,49954.19142532257,ac_off,18:15,Tue
56.218881106452514,79.62491022151369,53862.16387824036,light_off,09:45,Thu
71.47532764439458,20.263401239749108,71881.32530562811,tv_off,00:15,Tue
6.845045256601678,31.44620207840525,8608.241249690995,light_off,15:15,Sun
41.76669958169947,-31.950822713388703,27211.034088061915,ac_off,01:45,Mon
11.635848516449588,49.99525644790134,111778.84643027112,ac_on,06:15,Wed
61.27958355365104,-14.81132882852971,109009.21287222834,ac_off,09:30,Tue
93.84821582141547,67.76651473288565,93754.87768868306,ac_off,13:30,Sat
66.17777324716386,-15.383243142159138,2328.1494741858523,ac_off,03:15,Sun
7.680304831442153,-17.11747352036001,39240.81221953225,ac_off,18:30,Sat
35.466620498508284,-35.614039858228615,75355.04824114894,ac_off,06:30,Sun
55.066337944085156,16.64803341319991,33022.82541281708,tv_off,14:05,Thu
40.320775613325225,27.78093599151397,109150.40340645328,ac_on,06:15,Sat
83.36440104751723,-32.11496326859772,76066.73541989303,tv_off,07:45,Tue
81.46710047099891,53.063314003401274,8628.806077973471,light_off,13:09,Mon
61.183102010322145,14.394660169763313,109080.67066028436,ac_off,00:45,Mon
37.345794513270526,22.926832319309604,114931.99898114671,tv_on,10:45,Wed
25.533637376324414,12.891529632587378,9325.490207007058,ac_off,05:43,Fri
10.587431821312931,8.09156730503912,63883.22818335779,ac_off,10:08,Tue
35.4897683486554,27.156839756986145,36403.713865700454,light_on,01:24,Mon
41.31725172077195,-21.371170488314498,47140.68917776828,ac_off,10:34,Sun
67.58229251040736,-18.168624340567465,21558.14615464103,light_off,15:15,Tue
65.81598242975734,63.414274521622076,69368.6522414895,ac_on,15:25,Fri
7.0108139641256955,73.53385545603592,114957.52238986688,ac_off,19:00,Tue
39.525931543115775,4.79711795357035,60368.71203259309,tv_off,22:30,Sat
18.177886721736193,-7.510639222773548,9949.749767337738,tv_off,17:15,Fri
15.68127053168057,37.27994518868189,74400.160017289,ac_off,08:00,Sun
82.73021497372459,9.048100531771567,40826.75933415085,ac_off,06:46,Sun
4.191521671625753,-36.95363732075862,102711.02275095574,ac_off,21:15,Mon
41.91828759021213,-21.261688316057157,52161.37779797643,ac_off,08:45,Tue
16.82036557665182,45.91666746168771,23140.753073069474,light_off,09:45,Wed
87.9330215678474,39.07087302921816,22932.674722937394,light_on,07:47,Sat
55.704051327503514,-36.74848089958198,92251.70168653925,light_off,22:30,Mon
23.1380636376848,-13.363340568046066,31870.511796883187,ac_off,23:45,Wed
50.24272871663764,-12.271024409431433,92068.00729910676,ac_off,14:04,Tue
73.14863597031159,40.627129231847405,24706.477291991927,light_off,04:23,Sun
95.81180089194338,-37.634735469476304,38602.36424415713,ac_off,16:30,Thu
22.044600424541894,-27.50697016185114,55858.43669276393,ac_off,21:30,Sun
88.61817721293451,55.98993024478273,113183.50196321409,ac_off,02:13,Tue
93.43041141674902,-18.574640553479966,111807.77097045895,ac_off,13:52,Sat
91.64205445320663,38.32953294222496,24824.625050674535,light_off,08:45,Sat
63.54143568619099,-11.418066274392817,42986.28494916874,ac_off,13:45,Tue
62.982065443470766,-28.06703286887858,17927.926614452677,ac_off,16:45,Fri
40.32106331838228,-10.819337080065509,61198.20951761965,ac_off,17:30,Fri
75.23978823037879,46.6720318226791,55269.90608335999,light_off,00:30,Tue
53.12940183509319,62.683576172754286,108091.2194940879,ac_off,00:12,Tue
67.74380712282945,59.62638374803899,111600.64533492872,ac_off,16:43,Mon
42.84579038487954,7.662023554214578,46028.08692087505,ac_off,08:45,Sun
73.14964640431391,40.17021638847754,59008.55316227873,light_off,19:30,Sun
82.4471517604549,-15.401884550101485,107548.34989753597,ac_off,03:30,Mon
14.64362566028161,-4.822272368678412,96804.93692940737,light_off,06:15,Sun
83.2929715574228,67.56029822253437,438.7573613579132,light_off,04:30,Mon
54.029653179030724,-38.43976917871168,38407.1477020299,ac_off,15:15,Fri
84.46659090902243,-29.73897629746383,50612.909032335105,ac_off,00:10,Fri
43.13017063410146,-15.05364938247672,27565.954041987807,ac_off,21:45,Sat
37.904048538303506,-36.81613553514163,23948.593907512648,tv_off,13:30,Sun
91.50607325172224,-18.227747789224324,4534.14079148156,ac_off,01:40,Sun
25.11692675484013,29.964987316363064,77204.36700837126,ac_off,11:15,Wed
84.42123252861431,10.570946071099755,31501.234857979878,tv_off,03:00,Thu
48.40205725094041,67.12060532923698,6281.661411757571,light_on,11:16,Sat
51.40954425512597,58.093227408612904,27717.517263367637,light_off,16:45,Tue
30.8468281489484,1.0180822037451165,96229.67434033519,ac_off,23:15,Sat
57.30422006190157,-8.869187988244903,102178.7017975856,light_off,23:09,Mon
32.52111962762113,5.563088980072031,57967.94942319632,ac_off,16:15,Fri
3.926941424165231,30.83539310177693,49928.48044904234,light_on,22:45,Fri
27.199860534435604,-7.832363101254849,117342.44322021381,ac_off,19:30,Sun
0.6379043406590679,34.89786894189608,24067.75915056839,light_on,02:30,Sun
97.83547870568566,9.129398262948854,25843.113942553016,ac_off,16:45,Sun
96.57472098197475,26.245661702237626,35024.06124436797,light_on,15:15,Mon
39.5155297472305,12.335183496238002,20730.878193730478,ac_off,21:45,Wed
72.8370854339646,-4.664108854969882,45523.87178450239,ac_off,14:30,Mon
34.580609841042495,73.81439683545881,109300.10723877046,ac_off,18:50,Mon
67.1093157085976,51.6326952991713,73841.74087542892,ac_off,07:30,Sat
80.54300430459791,-23.186418908025693,49433.58583347164,light_off,04:17,Sat
94.67562446922408,64.21615710774954,112129.29534854577,ac_off,06:45,Sun
40.0212275849672,18.491743789941637,5815.707897098679,tv_off,16:35,Fri
78.32979829560477,67.34626722729097,25233.141348223366,light_off,09:30,Thu
26.59284506321188,55.98263071367782,67906.63261221108,ac_off,15:00,Sun
99.03323037936484,11.025620536308011,73866.3147831815,ac_off,18:45,Sun
2.5769598764351143,-37.30368300158591,4746.900787513577,ac_off,07:17,Tue
60.3528806501121,-7.7587168738064705,48364.65094885586,light_off,06:30,Fri
65.95059816513272,24.99610575930403,77898.47577970474,tv_on,19:15,Sat
68.80455570741289,36.017386379137676,83768.4655684082,ac_on,11:00,Mon
12.038757878908902,-9.053477748015727,76576.78830195231,light_off,20:45,Mon
93.85297834731304,-23.277271111261104,38467.58692331095,ac_off,14:15,Sun
18.11832790500828,60.1916284159159,11222.414831749142,light_on,06:45,Wed
62.27534032398411,78.12826168442625,51253.49357032009,light_off,19:00,Sat
22.267607912308495,23.0828218763223,15450.532484166657,light_off,12:45,Thu
30.72164170212709,-19.39848569820358,113714.83902248005,light_off,00:30,Sat
54.645854172812435,-7.323120817675729,57020.50392271539,ac_off,15:15,Tue
41.719341856457646,-37.793118814303995,38071.10092282411,ac_off,17:13,Sat
16.02256009765063,69.71585678725988,91956.488534268,ac_off,11:45,Mon
17.093640242084827,-25.869870053183064,59753.831109871666,ac_off,10:15,Tue
41.814478816279966,29.181977061710427,37204.08288149401,light_on,15:45,Sat
75.72829782755008,-7.11337351753528,97436.12908689621,ac_off,20:45,Tue
89.79646468477885,26.501360301895204,104058.25812013463,ac_off,14:15,Fri
8.412766225938284,38.170446602223706,80760.97995464124,ac_off,22:45,Sun
39.310390755940105,59.56901644486419,5635.730688920075,light_on,00:00,Thu
10.024556372287662,-15.229447388727614,67958.74561998385,ac_off,12:44,Sun
1.6592480632597884,-38.680500560982345,91595.38943967379,ac_off,07:45,Fri
66.17186826439566,-23.573724391743127,16380.36145002986,ac_off,13:45,Wed
60.24494419665878,68.00223702177261,27440.4901661524,light_off,21:00,Tue
16.301911381488623,64.86680930750182,105899.41260817637,ac_off,13:15,Sat
23.38128330930641,31.68957226043699,2414.6066223688845,light_on,12:15,Sat
2.370775364451838,32.0620232520384,90327.25653911712,ac_on,03:21,Wed
83.49472056944037,39.804400945550654,56852.79510173075,light_on,15:45,Wed
97.46905960485515,-18.95544656518605,53612.65906075282,ac_off,22:00,Sun
13.545953679469081,69.72943351099518,851.5838993864611,light_on,15:45,Mon
23.147521376529813,10.252462987048773,98327.78771597914,ac_off,16:05,Tue
86.8409523946934,5.9766233899396966,43178.98807638798,ac_off,06:45,Thu
92.64637979561849,22.270124633940505,64891.87575606515,tv_on,03:23,Sun
41.96273828068103,-34.36408398699339,81276.08236027914,ac_off,20:06,Sun
5.062247226907413,-20.04599574927047,84315.5491725499,ac_off,18:45,Sat
3.93918336928194,48.56403397116445,114717.60705912867,ac_off,17:30,Thu
57.39498660690104,-30.064159848984822,63760.79438839309,ac_off,07:41,Fri
39.2895108893179,32.37825313596659,47966.34611693131,light_on,05:30,Fri
2.8652427577654516,-10.558106838241486,114444.43517900495,ac_off,00:15,Fri
58.32523923125568,6.715473685037182,77053.22820306254,ac_off,19:00,Fri
1.1302536589022472,-5.356751587516015,35778.04275318667,tv_off,07:45,Tue
78.73719581492729,2.680725975793898,15175.709448428539,ac_off,12:44,Fri
30.643282270337156,46.28550862210946,101106.54017582175,ac_off,05:25,Sat
4.02580030092321,-4.345394125218995,43461.79233529819,light_off,10:00,Sun
58.835222098315334,27.968556835627666,79256.36656373175,ac_off,11:30,Fri
39.76844144330547,17.12604826389196,56497.97032390778,tv_on,23:00,Mon
97.38004133571495,39.64053984351777,23871.5735754046,light_off,00:45,Wed
54.41986625037022,72.41956871897096,72202.3930344558,ac_on,00:00,Sat
27.52391810370083,47.90865166523004,7281.968274081878,light_off,20:30,Tue
70.94388646339748,-14.20715456910919,49601.09518454307,ac_off,11:15,Sun
27.149200254271133,-36.25802379264584,65593.79275964052,ac_off,21:45,Thu
90.42432914075651,-8.528314684020991,52325.63689422949,ac_off,03:30,Wed
37.47219705073764,31.409351684030582,89840.6610301189,ac_on,18:00,Mon
54.98685627762052,-33.82890238188996,99350.9945454375,ac_off,04:00,Wed
5.0573103824228856,19.56394966414836,92549.16888398137,tv_on,18:30,Sat
42.61212379522308,31.621141870026705,4657.553737416253,light_off,14:00,Wed
83.2363539660995,0.1092668980353011,23295.452453516664,light_off,16:00,Sun
80.56488053633419,52.50946444949864,64392.901111652915,ac_off,00:41,Sun
22.431855885352626,-27.208209623947383,112178.64485325615,light_off,00:15,Tue
22.60790710105627,-30.98346619170295,100194.81300625401,ac_off,05:00,Sun
81.73053122132367,47.3826507444324,101104.1410022162,ac_off,09:45,Tue
93.03984201693255,19.458957944743815,36384.983251160986,tv_off,10:00,Fri
9.536092127300355,42.60828757132832,51533.74764944431,light_on,10:30,Thu
45.005863942622526,12.179280632449547,56484.713677912485,ac_off,09:00,Wed
33.745427896422896,-10.431756011307183,18884.59000198925,light_off,05:00,Sun
87.06884554574394,58.29227812090397,3728.175629334758,light_off,00:30,Wed
8.352491468001876,55.92990547627751,113628.34793526202,ac_off,01:30,Wed
21.112594255803742,43.36357650253122,28885.51027962081,light_on,16:42,Wed
75.24683375864943,-7.3425835324044755,28793.868446835757,ac_off,21:35,Mon
5.129384898121558,30.82768002429046,10005.486452251145,light_on,06:00,Sun
49.25353807142893,3.3168676328032163,111420.93023325343,ac_off,19:45,Wed
44.210703467972,-29.010151200803904,69568.45379277263,ac_off,20:30,Thu
33.44011789887487,70.07762905546913,80044.42285504246,ac_off,07:45,Wed
39.457231531892376,-23.58176428972463,109389.2264715663,ac_off,15:15,Mon
